,Price,Kilometres,Year,Age of Car
15552,24950,73220,2010.0,14.0
15553,7430,256754,2005.0,19.0
15554,2995,204004,1995.0,29.0
15555,123984,50,2023.0,1.0
15556,37880,122793,2018.0,6.0
15557,44990,100290,2018.0,6.0
15558,53900,237999,2012.0,12.0
15559,34999,155894,2017.0,7.0
15560,19888,137187,2012.0,12.0
15561,48888,119984,2015.0,9.0
15562,29999,324088,2008.0,16.0
15563,24888,41278,2019.0,5.0
15564,46990,84326,2018.0,6.0
15565,69760,- / -,2023.0,1.0
15566,21990,143766,2015.0,9.0
15567,9450,232551,2006.0,18.0
15568,63380,91658,2019.0,5.0
15569,13990,290000,2010.0,14.0
15570,29990,25252,2022.0,2.0
15571,48788,275,2023.0,1.0
15572,38888,75113,2018.0,6.0
15573,21995,119719,2009.0,15.0
15574,42777,21,2023.0,1.0
15575,24645,118520,2015.0,9.0
15576,19990,96613,2017.0,7.0
15577,20999,75924,2015.0,9.0
15578,39888,23010,2021.0,3.0
15579,25750,61000,2017.0,7.0
15580,46990,102000,2013.0,11.0
15581,45788,7385,2022.0,2.0
15582,17990,209000,2013.0,11.0
15583,57888,85112,2019.0,5.0
15584,29900,237387,2012.0,12.0
15585,27888,48825,2018.0,6.0
15586,24950,62512,2008.0,16.0
15587,74955,19179,2022.0,2.0
15588,58990,65325,2021.0,3.0
15589,26990,120311,2015.0,9.0
15590,13995,149436,2007.0,17.0
15591,36950,31371,2018.0,6.0
15592,21888,114668,2017.0,7.0
15593,53999,112,2023.0,1.0
15594,36990,35766,2017.0,7.0
15595,17990,162282,2011.0,13.0
15596,42999,6829,2022.0,2.0
15597,54350,17105,2020.0,4.0
15598,12990,213000,2013.0,11.0
15599,49990,189237,2008.0,16.0
15600,62984,77086,2017.0,7.0
15601,119990,52897,2023.0,1.0
15602,20999,160665,2009.0,15.0
15603,139950,24899,2022.0,2.0
15604,68999,87403,2017.0,7.0
15605,19950,44294,2015.0,9.0
15606,14995,372446,2005.0,19.0
15607,26590,77491,2017.0,7.0
15608,19350,129301,2011.0,13.0
15609,63777,11,2023.0,1.0
15610,44868,33836,2019.0,5.0
15611,162990,393,2023.0,1.0
15612,28990,8595,2022.0,2.0
15613,43990,193375,2015.0,9.0
15614,34990,63052,2017.0,7.0
15615,44990,50657,2018.0,6.0
15616,21990,322479,2011.0,13.0
15617,37900,62183,2019.0,5.0
15618,24900,178792,2012.0,12.0
15619,32990,170981,2017.0,7.0
15620,34990,15112,2021.0,3.0
15621,64888,103842,2017.0,7.0
15622,23999,142072,2013.0,11.0
15623,17995,211092,2012.0,12.0
15624,41950,6000,2022.0,2.0
15625,48999,19067,2020.0,4.0
15626,109990,59004,2020.0,4.0
15627,19950,186793,2009.0,15.0
15628,43995,13014,2021.0,3.0
15629,57990,20763,2020.0,4.0
15630,56988,52640,2022.0,2.0
15631,24990,260822,2010.0,14.0
15632,9900,71800,2007.0,17.0
15633,29990,73987,2017.0,7.0
15634,29950,154429,2017.0,7.0
15635,43990,306000,1996.0,28.0
15636,38990,63399,2018.0,6.0
15637,69990,131839,2019.0,5.0
15638,33975,208093,2017.0,7.0
15639,44880,23324,2021.0,3.0
15640,23999,116411,2018.0,6.0
15641,35990,70401,2018.0,6.0
15642,29300,11204,2020.0,4.0
15643,58900,218999,2009.0,15.0
15644,34990,174859,2012.0,12.0
15645,34950,106695,2018.0,6.0
15646,84990,7154,2022.0,2.0
15647,23999,108298,2017.0,7.0
15648,24990,245637,2008.0,16.0
15649,29913,106799,2017.0,7.0
15650,29880,135332,2016.0,8.0
15651,44888,12393,2021.0,3.0
15652,20880,356716,2013.0,11.0
15653,37990,29027,2019.0,5.0
15654,59888,6988,2022.0,2.0
15655,88888,47006,2021.0,3.0
15656,38990,92,2022.0,2.0
15657,25990,122351,2016.0,8.0
15658,30990,82259,2019.0,5.0
15659,16490,387774,2012.0,12.0
15660,28900,238345,2007.0,17.0
15661,27888,76625,2019.0,5.0
15662,28999,256000,2017.0,7.0
15663,47925,- / -,2023.0,1.0
15664,32200,- / -,2023.0,1.0
15665,18999,302602,2007.0,17.0
15666,46950,185077,2015.0,9.0
15667,4750,392793,2001.0,23.0
15668,44999,51284,1999.0,25.0
15669,64950,157570,2017.0,7.0
15670,77200,- / -,2023.0,1.0
15671,POA,-,2011.0,13.0
15672,69988,36302,2022.0,2.0
15673,5999,246947,2005.0,19.0
15674,115990,17629,2022.0,2.0
15675,45975,107356,2017.0,7.0
15676,64900,168888,2014.0,10.0
15677,21995,138450,2017.0,7.0
15678,11990,176886,2007.0,17.0
15679,37665,- / -,2023.0,1.0
15680,40990,123010,2018.0,6.0
15681,72990,97540,2018.0,6.0
15682,55990,29733,2019.0,5.0
15683,32915,- / -,2023.0,1.0
15684,23888,124000,2012.0,12.0
15685,6490,331488,2002.0,22.0
15686,26990,201511,2017.0,7.0
15687,63888,68124,2020.0,4.0
15688,9990,303119,2005.0,19.0
15689,11999,236180,2010.0,14.0
15690,12999,99026,2010.0,14.0
15691,37488,33,2023.0,1.0
15692,7888,208000,2002.0,22.0
15693,36750,- / -,2023.0,1.0
15694,48290,102036,2019.0,5.0
15695,64888,56826,2021.0,3.0
15696,18990,340058,2004.0,20.0
15697,41900,91518,2017.0,7.0
15698,21990,127923,2003.0,21.0
15699,28990,128739,2015.0,9.0
15700,31888,56579,2021.0,3.0
15701,19995,111379,2017.0,7.0
15702,18888,151000,2017.0,7.0
15703,26880,134554,2014.0,10.0
15704,19880,149456,2009.0,15.0
15705,34990,77512,2007.0,17.0
15706,32999,42000,2019.0,5.0
15707,24950,103389,2014.0,10.0
15708,17999,110391,2010.0,14.0
15709,23900,193304,2008.0,16.0
15710,31990,46781,2019.0,5.0
15711,48999,109314,2015.0,9.0
15712,29888,90764,2018.0,6.0
15713,44990,23240,2019.0,5.0
15714,28888,61774,2019.0,5.0
15715,16913,272740,2014.0,10.0
15716,47990,5,2023.0,1.0
15717,37990,27875,2021.0,3.0
15718,34995,122101,2014.0,10.0
15719,51999,41673,2019.0,5.0
15720,32880,32749,2021.0,3.0
15721,13990,90429,2013.0,11.0
15722,66990,- / -,2023.0,1.0
15723,41880,69212,2018.0,6.0
15724,46880,15647,2022.0,2.0
15725,15990,149904,2013.0,11.0
15726,22990,83891,2016.0,8.0
15727,15990,109474,2016.0,8.0
15728,22670,111221,2017.0,7.0
15729,10999,309234,2014.0,10.0
15730,19999,66392,2013.0,11.0
15731,26990,80346,2016.0,8.0
15732,32990,36791,2018.0,6.0
15733,57990,14,2022.0,2.0
15734,38990,69800,2014.0,10.0
15735,58290,- / -,2023.0,1.0
15736,36950,129623,2018.0,6.0
15737,25888,92266,2018.0,6.0
15738,55990,56312,2019.0,5.0
15739,52640,- / -,2023.0,1.0
15740,28999,59175,2018.0,6.0
15741,81888,25,2022.0,2.0
15742,59800,28646,2020.0,4.0
15743,59990,85288,2017.0,7.0
15744,13999,219000,2014.0,10.0
15745,19990,126500,2011.0,13.0
15746,13990,132249,2013.0,11.0
15747,65280,- / -,2023.0,1.0
15748,16950,103485,2015.0,9.0
15749,69290,- / -,2023.0,1.0
15750,17990,112500,2012.0,12.0
15751,61490,5,2022.0,2.0
15752,15500,133033,2013.0,11.0
15753,41880,60497,2017.0,7.0
15754,26990,36802,2018.0,6.0
15755,62690,- / -,2023.0,1.0
15756,50790,- / -,2023.0,1.0
15757,43990,- / -,2023.0,1.0
15758,27999,113409,2018.0,6.0
15759,55990,1505,2022.0,2.0
15760,23410,47246,2019.0,5.0
15761,64080,- / -,2023.0,1.0
15762,65590,- / -,2023.0,1.0
15763,13990,126124,2015.0,9.0
15764,18000,98013,2013.0,11.0
15765,44990,44790,2018.0,6.0
15766,45830,65124,2018.0,6.0
15767,37990,76892,2016.0,8.0
15768,56990,- / -,2023.0,1.0
15769,53887,15,2023.0,1.0
15770,24990,87055,2014.0,10.0
15771,16980,253034,2011.0,13.0
15772,18990,78816,2015.0,9.0
15773,29990,213898,2014.0,10.0
15774,6999,102204,2009.0,15.0
15775,58915,15,2023.0,1.0
15776,35990,9,2023.0,1.0
15777,22990,75892,2019.0,5.0
15778,30999,9955,2022.0,2.0
15779,36990,9,2023.0,1.0
15780,74888,15559,2022.0,2.0
15781,32990,198033,2012.0,12.0
15782,42990,10,2023.0,1.0
15783,18913,77734,2015.0,9.0
15784,29890,77481,2018.0,6.0
15785,79000,19,2022.0,2.0
15786,55990,10,2023.0,1.0
15787,14980,99882,2011.0,13.0
15788,15990,128413,2013.0,11.0
15789,49990,8202,2021.0,3.0
15790,59990,2500,2023.0,1.0
15791,36890,- / -,2023.0,1.0
15792,36834,1713,2022.0,2.0
15793,31888,56689,2019.0,5.0
15794,40850,23,2022.0,2.0
15795,20990,104786,2014.0,10.0
15796,11950,142858,2008.0,16.0
15797,33990,42500,2019.0,5.0
15798,8995,187812,2011.0,13.0
15799,24880,84284,2016.0,8.0
15800,14988,138178,2012.0,12.0
15801,43990,79928,2017.0,7.0
15802,33950,103554,2014.0,10.0
15803,79990,5111,2022.0,2.0
15804,51990,21,2022.0,2.0
15805,24888,108927,2019.0,5.0
15806,29990,68290,2018.0,6.0
15807,47990,21,2022.0,2.0
15808,42990,21,2022.0,2.0
15809,56858,45,2022.0,2.0
15810,24990,49482,2016.0,8.0
15811,17750,240395,2014.0,10.0
15812,11800,278000,2014.0,10.0
15813,38990,140200,2017.0,7.0
15814,23980,42558,2021.0,3.0
15815,42990,26100,2020.0,4.0
15816,6990,134893,2007.0,17.0
15817,54888,31233,2020.0,4.0
15818,59235,100,2022.0,2.0
15819,25999,67354,2014.0,10.0
15820,12990,111600,2015.0,9.0
15821,48990,6223,2022.0,2.0
15822,39990,- / -,2023.0,1.0
15823,29990,181370,2014.0,10.0
15824,6995,202690,2007.0,17.0
15825,39990,72915,2018.0,6.0
15826,35830,50183,2018.0,6.0
15827,8399,196573,2005.0,19.0
15828,47990,57382,2021.0,3.0
15829,42990,133795,2018.0,6.0
15830,61662,15,2023.0,1.0
15831,35770,50591,2019.0,5.0
15832,42888,60182,2018.0,6.0
15833,45887,15,2023.0,1.0
15834,51690,37,2022.0,2.0
15835,14999,91123,2013.0,11.0
15836,7990,241792,2005.0,19.0
15837,24888,50455,2018.0,6.0
15838,44990,22680,2019.0,5.0
15839,39990,20377,2021.0,3.0
15840,25490,78804,2016.0,8.0
15841,23982,114054,2017.0,7.0
15842,18995,50158,2016.0,8.0
15843,36995,65587,2016.0,8.0
15844,13490,101337,2012.0,12.0
15845,29990,50420,2015.0,9.0
15846,100990,- / -,2023.0,1.0
15847,31590,97525,2016.0,8.0
15848,49990,41413,2018.0,6.0
15849,17888,55478,2016.0,8.0
15850,8999,84000,2010.0,14.0
15851,29990,36102,2015.0,9.0
15852,51888,103997,2019.0,5.0
15853,42990,56147,2018.0,6.0
15854,11499,181501,2014.0,10.0
15855,35999,85464,2017.0,7.0
15856,14850,103543,2013.0,11.0
15857,56690,44,2022.0,2.0
15858,51990,75064,2019.0,5.0
15859,29830,161162,2017.0,7.0
15860,40789,71066,2018.0,6.0
15861,38488,2605,2022.0,2.0
15862,28990,58180,2017.0,7.0
15863,74990,15,2022.0,2.0
15864,12990,194000,2011.0,13.0
15865,19980,416449,2011.0,13.0
15866,18830,90363,2015.0,9.0
15867,47950,30000,2019.0,5.0
15868,54050,30,2023.0,1.0
15869,54990,2200,2023.0,1.0
15870,24990,101095,2018.0,6.0
15871,83888,1520,2023.0,1.0
15872,40771,15,2023.0,1.0
15873,11490,192158,2007.0,17.0
15874,42777,96907,2017.0,7.0
15875,10999,259299,2011.0,13.0
15876,43888,17290,2021.0,3.0
15877,35990,169428,2016.0,8.0
15878,47490,38755,2018.0,6.0
15879,49990,5968,2022.0,2.0
15880,13990,130846,2017.0,7.0
15881,40700,35802,2019.0,5.0
15882,68990,-,2022.0,2.0
15883,57990,13,2022.0,2.0
15884,16990,119266,2014.0,10.0
15885,13499,169766,2013.0,11.0
15886,15880,120859,2013.0,11.0
15887,56990,10,2022.0,2.0
15888,86888,25,2022.0,2.0
15889,57690,- / -,2023.0,1.0
15890,27990,93772,2012.0,12.0
15891,74990,20,2023.0,1.0
15892,16800,125613,2009.0,15.0
15893,42990,8,2023.0,1.0
15894,7999,156491,2009.0,15.0
15895,19913,80771,2016.0,8.0
15896,15990,158721,2015.0,9.0
15897,53990,21,2022.0,2.0
15898,49990,20811,2022.0,2.0
15899,55990,4240,2022.0,2.0
15900,51990,34052,2020.0,4.0
15901,13800,120410,2014.0,10.0
15902,31990,42312,2019.0,5.0
15903,38950,39446,2016.0,8.0
15904,42990,9,2023.0,1.0
15905,23990,67231,2017.0,7.0
15906,12988,159001,2010.0,14.0
15907,49980,288071,2020.0,4.0
15908,33880,102563,2018.0,6.0
15909,16990,120372,2015.0,9.0
15910,34550,20,2023.0,1.0
15911,24888,97244,2017.0,7.0
15912,9420,130259,2007.0,17.0
15913,35990,63922,2018.0,6.0
15914,15990,159876,2007.0,17.0
15915,12913,130545,2012.0,12.0
15916,18990,123869,2015.0,9.0
15917,2050,257234,2003.0,21.0
15918,28490,22810,2020.0,4.0
15919,46995,91331,2013.0,11.0
15920,39990,71341,2019.0,5.0
15921,27995,246838,2016.0,8.0
15922,35990,8,2023.0,1.0
15923,74990,-,2023.0,1.0
15924,57990,2882,2022.0,2.0
15925,57490,5,2022.0,2.0
15926,52490,-,2022.0,2.0
15927,24800,152215,2017.0,7.0
15928,24950,151610,2014.0,10.0
15929,58990,1505,2022.0,2.0
15930,14650,266900,2013.0,11.0
15931,46981,21047,2020.0,4.0
15932,42990,13,2023.0,1.0
15933,57790,1501,2023.0,1.0
15934,48950,69004,2019.0,5.0
15935,39990,40832,2016.0,8.0
15936,24990,122256,2018.0,6.0
15937,27888,116994,2017.0,7.0
15938,60990,-,2022.0,2.0
15939,14999,74553,2015.0,9.0
15940,19990,165741,2011.0,13.0
15941,37913,167085,2020.0,4.0
15942,50990,31000,2020.0,4.0
15943,19990,232998,2013.0,11.0
15944,68880,76293,2019.0,5.0
15945,64990,-,2023.0,1.0
15946,10990,118839,2014.0,10.0
15947,16880,162571,2011.0,13.0
15948,38799,29806,2021.0,3.0
15949,29999,35509,2020.0,4.0
15950,64888,16480,2019.0,5.0
15951,49990,83639,2018.0,6.0
15952,62990,10,2023.0,1.0
15953,52888,850,2023.0,1.0
15954,19880,24842,2017.0,7.0
15955,14950,133050,2012.0,12.0
15956,10750,172397,2011.0,13.0
15957,98887,15,2022.0,2.0
15958,32990,92526,2017.0,7.0
15959,78690,13384,2022.0,2.0
15960,59650,15,2023.0,1.0
15961,70887,15,2023.0,1.0
15962,59204,12,2023.0,1.0
15963,54990,-,2022.0,2.0
15964,42990,84665,2017.0,7.0
15965,14990,100169,2009.0,15.0
15966,95990,23,2022.0,2.0
15967,34995,35872,2019.0,5.0
15968,34990,35485,2021.0,3.0
15969,16990,79263,2016.0,8.0
15970,49964,37005,2019.0,5.0
15971,37380,84665,2019.0,5.0
15972,19990,69928,2019.0,5.0
15973,41550,-,2023.0,1.0
15974,13650,190623,2012.0,12.0
15975,27999,91722,2016.0,8.0
15976,29888,105680,2016.0,8.0
15977,36990,42572,2020.0,4.0
15978,49990,30738,2020.0,4.0
15979,34990,765,2022.0,2.0
15980,54990,21,2022.0,2.0
15981,25990,72156,2016.0,8.0
15982,34990,2200,2022.0,2.0
15983,44280,86237,2018.0,6.0
15984,37990,79144,2018.0,6.0
15985,28990,117380,2016.0,8.0
15986,34990,85379,2017.0,7.0
15987,16999,88121,2013.0,11.0
15988,37990,89388,2019.0,5.0
15989,61990,3822,2022.0,2.0
15990,27999,156355,2015.0,9.0
15991,23990,76000,2018.0,6.0
15992,83157,20,2022.0,2.0
15993,41990,63751,2018.0,6.0
15994,55990,102300,2016.0,8.0
15995,41550,-,2023.0,1.0
15996,19880,258591,2014.0,10.0
15997,31990,75705,2017.0,7.0
15998,62662,15,2023.0,1.0
15999,14995,121577,2012.0,12.0
16000,65990,102,2023.0,1.0
16001,21998,164000,2014.0,10.0
16002,71138,26,2023.0,1.0
16003,48990,31637,2019.0,5.0
16004,47990,7400,2021.0,3.0
16005,29830,125100,2014.0,10.0
16006,18800,147577,2010.0,14.0
16007,18990,59302,2015.0,9.0
16008,29920,46350,2019.0,5.0
16009,36987,37388,2018.0,6.0
16010,34990,-,2023.0,1.0
16011,16990,83470,2016.0,8.0
16012,64980,47003,2021.0,3.0
16013,16990,183793,2014.0,10.0
16014,56490,5,2022.0,2.0
16015,16990,227590,2015.0,9.0
16016,13985,145393,2014.0,10.0
16017,41934,201,2022.0,2.0
16018,13880,86331,2011.0,13.0
16019,41990,69349,2019.0,5.0
16020,44990,119169,2020.0,4.0
16021,32990,87956,2020.0,4.0
16022,31750,19815,2022.0,2.0
16023,17990,117775,2015.0,9.0
16024,39900,54288,2017.0,7.0
16025,21999,95643,2016.0,8.0
16026,44990,197798,2016.0,8.0
16027,15999,190573,2008.0,16.0
16028,73888,1520,2023.0,1.0
16029,38100,82204,2018.0,6.0
16030,43987,83426,2019.0,5.0
16031,31990,177097,2016.0,8.0
16032,29990,43860,2021.0,3.0
16033,48787,15,2023.0,1.0
16034,109280,15695,2022.0,2.0
16035,49888,50196,2019.0,5.0
16036,39990,700,2022.0,2.0
16037,47950,10826,2021.0,3.0
16038,65100,50,2023.0,1.0
16039,17490,227000,2013.0,11.0
16040,88888,4612,2022.0,2.0
16041,74443,15,2023.0,1.0
16042,31990,106362,2015.0,9.0
16043,67074,585,2022.0,2.0
16044,34990,164988,2018.0,6.0
16045,59990,10,2022.0,2.0
16046,20881,52731,2020.0,4.0
16047,19990,99842,2017.0,7.0
16048,52990,13785,2021.0,3.0
16049,51490,21,2022.0,2.0
16050,45990,60646,2019.0,5.0
16051,20990,106766,2016.0,8.0
16052,28977,54359,2019.0,5.0
16053,33888,72674,2018.0,6.0
16054,12990,166343,2007.0,17.0
16055,55990,-,2023.0,1.0
16056,7999,209762,2015.0,9.0
16057,31999,130000,2013.0,11.0
16058,35990,8,2023.0,1.0
16059,19990,77001,2016.0,8.0
16060,29888,133483,2017.0,7.0
16061,34990,800,2023.0,1.0
16062,28990,74369,2018.0,6.0
16063,31990,49152,2018.0,6.0
16064,22099,139329,2014.0,10.0
16065,19950,99472,2015.0,9.0
16066,33990,12892,2020.0,4.0
16067,72888,17308,2022.0,2.0
16068,59650,-,2022.0,2.0
16069,47990,40664,2018.0,6.0
16070,13999,87942,2008.0,16.0
16071,14998,86627,2012.0,12.0
16072,22990,32029,2018.0,6.0
16073,26880,97851,2013.0,11.0
16074,33930,70250,2018.0,6.0
16075,20990,56762,2014.0,10.0
16076,24990,78840,2015.0,9.0
16077,28990,90622,2017.0,7.0
16078,49990,78726,2017.0,7.0
16079,79990,1572,2023.0,1.0
16080,17990,101702,2012.0,12.0
16081,6995,320102,2009.0,15.0
16082,14950,48000,2015.0,9.0
16083,44380,11845,2022.0,2.0
16084,POA,25,2022.0,2.0
16085,19990,52605,2018.0,6.0
16086,135066,20,2023.0,1.0
16087,13990,183454,2009.0,15.0
16088,22750,34875,2021.0,3.0
16089,26950,175479,2014.0,10.0
16090,44950,137605,2018.0,6.0
16091,17990,79037,2017.0,7.0
16092,13990,46451,2012.0,12.0
16093,16888,99754,2012.0,12.0
16094,10200,118000,2011.0,13.0
16095,46999,117156,2017.0,7.0
16096,43888,31174,2020.0,4.0
16097,34990,14795,2022.0,2.0
16098,23800,170789,2010.0,14.0
16099,52490,1570,2022.0,2.0
16100,37990,83285,2016.0,8.0
16101,84990,1505,2022.0,2.0
16102,24990,12749,2020.0,4.0
16103,31890,27,2023.0,1.0
16104,33888,88198,2019.0,5.0
16105,48750,82541,2020.0,4.0
16106,30995,44541,2018.0,6.0
16107,38887,15,2023.0,1.0
16108,45990,10,2023.0,1.0
16109,8990,218850,2011.0,13.0
16110,26990,18627,2020.0,4.0
16111,16990,189451,2015.0,9.0
16112,39990,1501,2022.0,2.0
16113,39990,76692,2019.0,5.0
16114,12980,80109,2015.0,9.0
16115,39990,44618,2021.0,3.0
16116,53888,71514,2021.0,3.0
16117,17950,30901,2013.0,11.0
16118,11990,159000,2011.0,13.0
16119,24990,99800,2018.0,6.0
16120,48940,73225,2018.0,6.0
16121,79887,15,2023.0,1.0
16122,92990,15,2023.0,1.0
16123,19888,141648,2015.0,9.0
16124,28990,166201,2013.0,11.0
16125,107990,30,2022.0,2.0
16126,64990,1501,2023.0,1.0
16127,28777,173389,2015.0,9.0
16128,17995,111008,2012.0,12.0
16129,68880,1712,2022.0,2.0
16130,53490,10,2022.0,2.0
16131,37500,2500,2022.0,2.0
16132,35999,19960,2019.0,5.0
16133,19800,195481,2014.0,10.0
16134,85880,20,2023.0,1.0
16135,28975,36095,2021.0,3.0
16136,29990,10497,2021.0,3.0
16137,38990,115383,2019.0,5.0
16138,38990,65922,2017.0,7.0
16139,27990,95338,2018.0,6.0
16140,20990,227252,2016.0,8.0
16141,64980,66889,2016.0,8.0
16142,22990,124401,2014.0,10.0
16143,33450,100718,2017.0,7.0
16144,21880,18531,2018.0,6.0
16145,54800,39391,2021.0,3.0
16146,19837,99273,2013.0,11.0
16147,42990,9,2023.0,1.0
16148,49888,51898,2019.0,5.0
16149,47887,15,2023.0,1.0
16150,60887,15,2023.0,1.0
16151,102887,15,2023.0,1.0
16152,21990,89339,2018.0,6.0
16153,18990,221377,2012.0,12.0
16154,12920,146662,2013.0,11.0
16155,23990,44765,2017.0,7.0
16156,14995,157740,2012.0,12.0
16157,36880,52385,2019.0,5.0
16158,21900,36612,2021.0,3.0
16159,64888,1620,2022.0,2.0
16160,39888,82668,2018.0,6.0
16161,48888,36754,2020.0,4.0
16162,19990,80148,2017.0,7.0
16163,24888,91718,2013.0,11.0
16164,46888,4199,2022.0,2.0
16165,49888,101449,2020.0,4.0
16166,12990,118642,2011.0,13.0
16167,56887,15,2023.0,1.0
16168,42490,61853,2019.0,5.0
16169,49890,1566,2022.0,2.0
16170,16995,286029,2012.0,12.0
16171,38900,151400,2017.0,7.0
16172,32990,147497,2015.0,9.0
16173,26599,145488,2016.0,8.0
16174,11995,182694,2012.0,12.0
16175,45280,133255,2016.0,8.0
16176,38990,41777,2021.0,3.0
16177,54990,1263,2022.0,2.0
16178,78990,18411,2019.0,5.0
16179,33600,11,2023.0,1.0
16180,40990,- / -,2023.0,1.0
16181,18990,117146,2014.0,10.0
16182,33990,95252,2018.0,6.0
16183,45999,19736,2021.0,3.0
16184,22865,48400,2019.0,5.0
16185,17990,134401,2014.0,10.0
16186,26990,59887,2020.0,4.0
16187,30999,87293,2018.0,6.0
16188,39990,265616,2002.0,22.0
16189,19990,69985,2019.0,5.0
16190,10995,155446,2013.0,11.0
16191,26800,203129,2018.0,6.0
16192,10990,267628,2011.0,13.0
16193,31990,98000,2015.0,9.0
16194,32990,98000,2016.0,8.0
16195,44990,43698,2019.0,5.0
16196,17715,85435,2016.0,8.0
16197,32990,193420,2017.0,7.0
16198,25980,100523,2017.0,7.0
16199,27990,127743,2019.0,5.0
16200,29980,134500,2018.0,6.0
16201,38990,145189,2018.0,6.0
16202,59999,52451,2020.0,4.0
16203,53222,14418,2022.0,2.0
16204,20999,169747,2016.0,8.0
16205,51990,4220,2022.0,2.0
16206,15990,151413,2017.0,7.0
16207,43885,67828,2019.0,5.0
16208,66990,58224,2019.0,5.0
16209,32999,55000,2016.0,8.0
16210,18888,85269,2015.0,9.0
16211,19880,61781,2014.0,10.0
16212,39885,14161,2018.0,6.0
16213,38499,77771,2017.0,7.0
16214,34868,64592,2018.0,6.0
16215,57903,8,2022.0,2.0
16216,25999,120000,2014.0,10.0
16217,27500,235329,2010.0,14.0
16218,33990,118344,2015.0,9.0
16219,33980,52376,2017.0,7.0
16220,55990,8450,2022.0,2.0
16221,19800,31137,2018.0,6.0
16222,22490,129024,2015.0,9.0
16223,10995,127800,2012.0,12.0
16224,65774,14,2022.0,2.0
16225,73879,16,2022.0,2.0
16226,62109,20,2022.0,2.0
16227,10999,123040,2009.0,15.0
16228,21888,117753,2013.0,11.0
16229,7950,199167,2010.0,14.0
16230,29990,40653,2019.0,5.0
16231,26990,99478,2012.0,12.0
16232,10888,157346,2010.0,14.0
16233,37990,24912,2021.0,3.0
16234,44990,69676,2020.0,4.0
16235,42990,37448,2015.0,9.0
16236,41950,132194,2016.0,8.0
16237,19990,92632,2016.0,8.0
16238,17990,111623,2012.0,12.0
16239,16888,153317,2014.0,10.0
16240,10990,149991,2010.0,14.0
16241,11990,260603,2013.0,11.0
16242,40989,97871,2017.0,7.0
16243,9999,322043,2006.0,18.0
16244,13995,159960,2008.0,16.0
16245,14913,130142,2013.0,11.0
16246,43894,72272,2019.0,5.0
16247,37888,35864,2020.0,4.0
16248,80858,26,2022.0,2.0
16249,33980,81851,2016.0,8.0
16250,39990,92492,2018.0,6.0
16251,61166,33,2023.0,1.0
16252,36950,51911,2018.0,6.0
16253,42990,2200,2022.0,2.0
16254,61166,20,2023.0,1.0
16255,47300,43569,2019.0,5.0
16256,16500,138621,2013.0,11.0
16257,36990,75662,2019.0,5.0
16258,23990,66039,2018.0,6.0
16259,16990,89757,2016.0,8.0
16260,15990,108759,2013.0,11.0
16261,82450,135,2022.0,2.0
16262,36990,58761,2019.0,5.0
16263,40990,85822,2018.0,6.0
16264,123888,11,2022.0,2.0
16265,22990,77281,2015.0,9.0
16266,44850,70457,2020.0,4.0
16267,14880,204361,2015.0,9.0
16268,47990,41336,2018.0,6.0
16269,46950,29826,2021.0,3.0
16270,15999,54825,2014.0,10.0
16271,16999,148000,2013.0,11.0
16272,22912,25768,2021.0,3.0
16273,13999,69000,2015.0,9.0
16274,58990,44120,2021.0,3.0
16275,6999,174486,2001.0,23.0
16276,17999,85601,2014.0,10.0
16277,24490,54128,2017.0,7.0
16278,13913,156654,2012.0,12.0
16279,44990,1568,2022.0,2.0
16280,25490,99232,2014.0,10.0
16281,26888,98900,2015.0,9.0
16282,54990,90401,2021.0,3.0
16283,50888,28955,2020.0,4.0
16284,53360,23889,2019.0,5.0
16285,42990,150549,2019.0,5.0
16286,71890,92618,2019.0,5.0
16287,47772,73458,2021.0,3.0
16288,17995,203863,2016.0,8.0
16289,23913,162928,2016.0,8.0
16290,49800,47865,2017.0,7.0
16291,13999,136711,2013.0,11.0
16292,59990,1589,2022.0,2.0
16293,30558,95285,2019.0,5.0
16294,15999,101404,2012.0,12.0
16295,14990,174915,2008.0,16.0
16296,41990,29840,2020.0,4.0
16297,14995,171519,2013.0,11.0
16298,67888,3650,2022.0,2.0
16299,25990,106500,2015.0,9.0
16300,23999,13777,2013.0,11.0
16301,18990,229964,2016.0,8.0
16302,28990,101802,2018.0,6.0
16303,14990,155036,2014.0,10.0
16304,34990,21,2022.0,2.0
16305,25995,265837,2016.0,8.0
16306,41800,66109,2018.0,6.0
16307,37990,151741,2017.0,7.0
