VehicleID,Brand,Year,Model,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
6625,Kia,2016,Sorento,2016 Kia Sorento Platinum (4X4),USED,Automatic,2.2,AWD,Diesel,7.8,95223,Grey / Black,"Arncliffe, NSW",4.0,SUV,4,7,29990
6626,Kia,2018,Sportage,2018 Kia Sportage SI (fwd) AO Edition,USED,Automatic,2.0,Front,Unleaded,7.9,71899,White / Black,"South Melbourne, VIC",4.0,SUV,4,5,24950
6628,Kia,2021,Carnival,2021 Kia Carnival S,USED,Automatic,2.2,Front,Diesel,6.5,13853,White / Black,"Frankston, VIC",4.0,Wagon,4,8,51710
6629,Kia,2022,Stonic,2022 Kia Stonic S,USED,Automatic,1.4,Front,Unleaded,6.7,12412,Blue / Grey,"Castle Hill, NSW",4.0,SUV,4,5,24990
6632,Kia,2021,Sportage,2021 Kia Sportage GT-Line (awd),USED,Automatic,2.4,AWD,Unleaded,8.5,27080,Grey / Black,"Brooklyn, VIC",4.0,SUV,4,5,44928
6633,Kia,2018,Sorento,2018 Kia Sorento SLI (4X4),USED,Automatic,2.2,AWD,Diesel,7.2,79586,Silver / Black,"Gawler South, SA",4.0,SUV,4,7,37990
6635,Kia,2022,EV6,2022 Kia EV6 GT-Line AWD (with Sunroof),DEMO,Automatic,,AWD,Electric,0.0,1799,Black / Graphite & Saturn Black,"Springwood, QLD",,SUV,4,5,90998
6636,Kia,2017,Sportage,2017 Kia Sportage SI Premium (fwd),USED,Automatic,2.0,Front,Unleaded,7.9,172450,White / Grey,"Minchinbury, NSW",4.0,SUV,4,5,17995
6637,Kia,2020,Cerato,2020 Kia Cerato GT Safety Pack,USED,Automatic,1.6,Front,Unleaded,6.8,52924,Grey / Black,"Everton Hills, QLD",4.0,Sedan,4,5,28999
6638,Kia,2014,Cerato,2014 Kia Cerato S,USED,Automatic,1.8,Front,Unleaded,7.1,119130,Silver / Black,"Minchinbury, NSW",4.0,Sedan,4,5,14995
6639,Kia,2006,Cerato,2006 Kia Cerato,USED,Automatic,2.0,Front,Unleaded,8.9,69563,Silver / Grey,"Springwood, QLD",4.0,Hatchback,5,5,7999
6640,Kia,2020,Sorento,2020 Kia Sorento GT-Line 7 Seat,USED,Automatic,2.2,AWD,Diesel,6.1,65233,Blue / Leather,"Mornington, VIC",4.0,SUV,4,7,59888
6643,Kia,2019,Cerato,2019 Kia Cerato Sport+,USED,Automatic,2.0,Front,Unleaded,7.4,28687,Red / Black,"Reynella, SA",4.0,Sedan,4,5,26890
6645,Kia,2018,Sportage,2018 Kia Sportage GT-Line (awd),USED,Automatic,2.4,AWD,Unleaded,8.5,37300,White / Black Leather,"Toowoomba, QLD",4.0,SUV,4,5,29990
6649,LDV,2019,T60,2019 LDV T60 PRO (4X4),USED,Automatic,2.8,4WD,Diesel,9.6,93281,Grey / Black,"Brooklyn, VIC",4.0,Ute / Tray,4,5,24987
6650,LDV,2021,D90,2021 LDV D90 Executive (4WD) D20,USED,Automatic,2.0,4WD,Diesel,9.1,82977,Blue / Black,"Pinkenba, QLD",4.0,SUV,4,7,34990
6655,LDV,2017,D90,2017 LDV D90 Mode (2WD),USED,Automatic,2.0,Rear,Unleaded,10.2,40500,White / Black,"New Lambton, NSW",4.0,SUV,4,7,28990
6658,LDV,2018,T60,2018 LDV T60 PRO (4X4),USED,Automatic,2.8,4WD,Diesel,9.6,103601,Grey / Black,"Hoppers Crossing, VIC",4.0,Ute / Tray,4,5,26990
6659,LDV,2023,V80,2023 LDV V80 LWB MID Roof,NEW,Automatic,2.5,Front,Diesel,9.4,11,White / Grey Trim,"Berwick, VIC",4.0,Commercial,4,3,41990
6664,LDV,2021,G10,2021 LDV G10 Barn Door,USED,Automatic,1.9,Rear,Diesel,8.6,36516,White / Black Cloth,"Arncliffe, NSW",4.0,Commercial,4,2,29990
6666,LDV,2021,T60,2021 LDV T60 PRO (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,13495,White / Black Cloth,"Berwick, VIC",4.0,Ute / Tray,4,5,32999
6672,LDV,2019,V80,2019 LDV V80 LWB High,USED,Automatic,2.5,Front,Diesel,9.3,98887,White / Black,"Maryville, NSW",4.0,Commercial,4,3,42980
6690,LDV,2015,V80,2015 LDV V80 SWB LOW,USED,Automatic,2.5,Front,Diesel,8.9,75142,White / Grey,"Winnellie, NT",4.0,Commercial,4,3,23990
6691,LDV,2021,T60,2021 LDV T60 PRO (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,23773,White / Black,"Richmond, NSW",4.0,Ute / Tray,4,5,28980
6701,LDV,2019,G10,2019 LDV G10 Executive (9 Seat),USED,Automatic,2.0,Rear,Unleaded,11.7,130147,Grey / Beige Leather,"Elderslie, NSW",4.0,Wagon,4,9,24999
6702,LDV,2018,G10,2018 LDV G10,USED,Automatic,1.9,Rear,Diesel,8.6,54105,Black / Grey,"Arncliffe, NSW",4.0,Commercial,4,2,24990
6708,LDV,2021,G10+,2021 LDV G10+ Barn Door,USED,Automatic,2.0,Rear,Diesel,8.2,13049,White / Black,"Homebush, NSW",4.0,Commercial,4,2,31888
6710,LDV,2021,T60,2021 LDV T60 PRO (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,62986,Black / Black Cloth,"Aspley, QLD",4.0,Ute / Tray,4,5,29990
6713,LDV,2018,T60,2018 LDV T60 Luxe (4X4),USED,Automatic,2.8,4WD,Diesel,9.6,75657,Grey / Black,"Five Dock, NSW",4.0,Ute / Tray,4,5,24900
6714,LDV,2020,T60,2020 LDV T60 Trailrider (4X4),USED,Automatic,2.8,4WD,Diesel,9.6,90351,Grey / Black,"Mcgraths Hill, NSW",4.0,Ute / Tray,4,5,37888
6715,LDV,2015,V80,2015 LDV V80 LWB High,USED,Manual,2.5,Front,Diesel,8.9,307894,White / Black,"Minchinbury, NSW",4.0,Commercial,4,3,14995
6717,LDV,2019,T60,2019 LDV T60 Trailrider (4X4),USED,Automatic,2.8,4WD,Diesel,9.6,22781,White / Black,"Southbank, VIC",4.0,Ute / Tray,4,5,32888
6719,LDV,2021,G10+,2021 LDV G10+ Barn Door,DEMO,Automatic,2.0,Rear,Diesel,8.2,1458,White / Black,"Derwent Park, TAS",4.0,Commercial,4,2,36990
6720,LDV,2020,T60,2020 LDV T60 Trailrider (4X4),USED,Automatic,2.8,4WD,Diesel,9.6,53546,White / Black Leather,"Sunbury, VIC",4.0,Ute / Tray,4,5,36980
6726,LDV,2020,G10,2020 LDV G10,USED,Automatic,1.9,Rear,Diesel,8.6,70500,White / Grey,"Minchinbury, NSW",4.0,Commercial,4,2,26995
6735,LDV,2016,G10,2016 LDV G10,USED,Automatic,2.0,Rear,Unleaded,11.7,67364,Gold / Beige,"Winnellie, NT",4.0,Commercial,4,2,18990
6737,LDV,2022,Mifa,2022 LDV Mifa 9 Luxe 90KWH EV,USED,Automatic,,Front,Electric,0.0,462,Grey / Black,"Brookvale, NSW",,Wagon,4,7,117990
6739,LDV,2016,V80,2016 LDV V80 SWB LOW,USED,Manual,2.5,Front,Diesel,8.9,88951,White / Black,"Welshpool, WA",4.0,Commercial,4,3,18980
6741,LDV,2020,T60,2020 LDV T60 Trailrider 2 (4X4) D20,USED,Automatic,2.0,4WD,Diesel,8.5,16681,Red / Black,"Brookvale, NSW",4.0,Ute / Tray,4,5,35980
6750,LDV,2022,V80,2022 LDV V80 SWB LOW Roof,NEW,Manual,2.5,Front,Diesel,9.4,10,White / Grey,"Derwent Park, TAS",4.0,Commercial,4,3,33490
6755,LDV,2019,V80,2019 LDV V80 LWB MID,USED,Automatic,2.5,Front,Diesel,9.3,215139,White / Grey Cloth,"Elderslie, NSW",4.0,Commercial,4,3,19990
6756,LDV,2021,T60,2021 LDV T60 Luxe (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,6461,Grey / Black,"Pinkenba, QLD",4.0,Ute / Tray,4,5,34990
6759,LDV,2017,G10,2017 LDV G10 (7 Seat),USED,Automatic,2.0,Rear,Unleaded,11.7,85273,Black / Grey,"Sylvania, NSW",4.0,Wagon,4,7,20000
6762,LDV,2019,T60,2019 LDV T60 Trailrider (4X4),USED,Automatic,2.8,4WD,Diesel,9.6,68280,White / Black Leather,"Berwick, VIC",4.0,Ute / Tray,4,5,34498
6765,LDV,2017,T60,2017 LDV T60 Luxe (4X4),USED,Automatic,2.8,4WD,Diesel,9.6,79475,Blue / Black,"Mile End, SA",4.0,Ute / Tray,4,5,24956
6769,LDV,2021,G10,2021 LDV G10 Barn Door,USED,Automatic,1.9,Rear,Diesel,8.6,5300,White / 2021/06,"Dandenong South, VIC",4.0,Commercial,4,2,31990
6771,LDV,2018,D90,2018 LDV D90 Deluxe (4WD) Terrain Selection,USED,Automatic,2.0,AWD,Unleaded,10.9,84488,White / Black,"Bunbury, WA",4.0,SUV,4,7,33990
6773,Lamborghini,2019,Urus,2019 Lamborghini Urus 4 Seat,USED,Automatic,4.0,AWD,Premium,12.7,44329,Grey / Brown,"Glebe, NSW",8.0,SUV,4,4,435000
6774,Land,2014,Rover,2014 Land Rover Range Rover Evoque TD4 Pure,USED,Automatic,2.2,AWD,Diesel,6.0,90000,Silver / Black,"Hendra, QLD",4.0,SUV,5,5,29990
6776,Land,2019,Rover,2019 Land Rover Discovery Sport TD4 (132KW) SE AWD,USED,Automatic,2.0,AWD,Diesel,6.6,84046,White / Black,"Hendra, QLD",4.0,SUV,4,5,34382
6778,Land,2015,Rover,2015 Land Rover Discovery Sport SI4 SE,USED,Automatic,2.0,AWD,Premium,8.0,85014,White / Black,"Hume, ACT",4.0,SUV,4,5,28990
6782,Land,2016,Rover,2016 Land Rover Range Rover Sport SC SVR,USED,Automatic,5.0,AWD,Premium,12.8,47821,Blue / Black,"Blacktown, NSW",8.0,SUV,4,5,147880
6786,Land,2019,Rover,2019 Land Rover Range Rover Evoque D180 R-Dynamic S (132KW),USED,Automatic,2.0,AWD,Diesel,5.8,59793,Silver / Silicon Silver,"Mulgrave, VIC",4.0,SUV,4,5,74990
6787,Land,2019,Rover,2019 Land Rover Range Rover Sport SDV6 SE (183KW),USED,Automatic,3.0,AWD,Diesel,7.8,87700,Silver / Beige,"Wollongong, NSW",6.0,SUV,4,5,89500
6788,Land,2017,Rover,2017 Land Rover Discovery Sport TD4 (132KW) HSE 7 Seat,USED,Automatic,2.0,AWD,Diesel,5.3,71432,White / Black,"Brookvale, NSW",4.0,SUV,4,7,36980
6789,Land,2015,Rover,2015 Land Rover Discovery 4 3.0 SDV6 SE,USED,Automatic,3.0,4WD,Diesel,8.8,139584,White / Black,"Castle Hill, NSW",6.0,SUV,4,7,49800
6790,Land,2011,Rover,2011 Land Rover Range Rover Sport 3.0 SDV6,USED,Automatic,3.0,4WD,Diesel,9.2,174573,White / Leather,"Elderslie, NSW",6.0,SUV,4,5,27999
6791,Land,2017,Rover,2017 Land Rover Discovery TD6 S,USED,Automatic,3.0,4WD,Diesel,7.2,80895,Blue / Beige,"Auburn, NSW",6.0,SUV,4,5,56999
6793,Land,2016,Rover,2016 Land Rover Range Rover Evoque TD4 180 SE,USED,Automatic,2.0,AWD,Diesel,5.1,64549,Silver / Black,"Zetland, NSW",4.0,SUV,5,5,39880
6795,Land,2016,Rover,2016 Land Rover Range Rover Sport 5.0 V8 SC A/B Dynamic,USED,Automatic,5.0,AWD,Premium,13.8,117126,White / Black And Red,"Wangara, WA",8.0,SUV,4,5,79797
6799,Land,2014,Rover,2014 Land Rover Freelander 2 TD4 SE (4X4),USED,Automatic,2.2,4WD,Diesel,7.0,118288,Silver / Beige  Leather,"Golden Square, VIC",4.0,SUV,4,5,23990
6801,Land,2020,Rover,2020 Land Rover Range Rover Velar P250 R-Dynamic S (184KW),USED,Automatic,2.0,AWD,Premium,7.3,14990,Grey / Black,"Chatswood, NSW",4.0,SUV,4,5,95880
6802,Land,2018,Rover,2018 Land Rover Range Rover Autobiography SDV8 LWB,USED,Automatic,4.4,AWD,Diesel,8.4,93127,Black / Red,"Glebe, NSW",8.0,SUV,4,5,189990
6806,Land,2020,Rover,2020 Land Rover Defender 110 P400 S (249KW),USED,Automatic,3.0,AWD,Unleaded,9.9,16136,Blue / Black,"Concord, NSW",6.0,SUV,5,5,127888
6808,Land,2010,Rover,2010 Land Rover Freelander 2 SE (4X4),USED,Automatic,2.2,4WD,Diesel,7.9,276044,Grey / Grey,"Lonsdale, SA",4.0,SUV,4,5,10999
6810,Land,2017,Rover,2017 Land Rover Range Rover Sport SDV6 HSE,USED,Automatic,3.0,AWD,Diesel,7.0,78872,Black / Ebony,"Concord, NSW",6.0,SUV,4,5,84888
6814,Land,2019,Rover,2019 Land Rover Range Rover Evoque D150 R-Dynamic S (110KW),USED,Automatic,2.0,AWD,Diesel,5.7,52675,Grey / Black,"Smeaton Grange, NSW",4.0,SUV,4,5,62888
6815,Land,2018,Rover,2018 Land Rover Range Rover Sport SDV6 SE (183KW),USED,Automatic,3.0,AWD,Diesel,7.8,85022,Grey / Black,"Concord, NSW",6.0,SUV,4,5,96888
6817,Land,2015,Rover,2015 Land Rover Range Rover Autobiography 5.0 V8 SC LWB,USED,Automatic,5.0,AWD,Premium,13.8,66250,Black / Black,"Glebe, NSW",8.0,SUV,4,5,109950
6822,Land,2018,Rover,2018 Land Rover Range Rover Sport SDV6 HSE,USED,Automatic,3.0,AWD,Diesel,7.0,67230,Grey / Cream Leather,"Rydalmere, NSW",6.0,SUV,4,5,112950
6826,Land,2013,Rover,2013 Land Rover Discovery 4 3.0 SDV6 HSE,USED,Automatic,3.0,4WD,Diesel,9.3,126693,Black / Black,"Everton Hills, QLD",6.0,SUV,4,7,41999
6834,Land,2014,Rover,2014 Land Rover Discovery 4 3.0 SDV6 HSE,USED,Automatic,3.0,4WD,Diesel,9.3,160000,Grey / Black,"South Melbourne, VIC",6.0,SUV,4,7,39888
6836,Land,2015,Rover,2015 Land Rover Range Rover Sport 3.0 SDV6 Autobiography,USED,Automatic,3.0,AWD,Diesel,7.5,145000,Black / Beige,"South Melbourne, VIC",6.0,SUV,4,5,59950
6837,Land,2018,Rover,2018 Land Rover Range Rover Sport SDV6 HSE,USED,Automatic,3.0,AWD,Diesel,7.0,56601,White / Black,"Singleton, NSW",6.0,SUV,4,5,109990
6838,Land,2017,Rover,2017 Land Rover Range Rover Velar D240,USED,Automatic,2.0,AWD,Diesel,5.4,98121,Black / Santorini Black,"Tullamarine, VIC",4.0,SUV,4,5,64888
6840,Land,2017,Rover,2017 Land Rover Range Rover Evoque TD4 (110KW) SE,USED,Automatic,2.0,AWD,Diesel,5.1,147531,White / Black,"Totness, SA",4.0,SUV,5,5,35888
6841,Land,2019,Rover,2019 Land Rover Range Rover Sport SDV6 SE (183KW),USED,Automatic,3.0,AWD,Diesel,7.8,48995,Blue / Ebony Seats/Ebony Interior/Ebony Headlining,"Geelong, VIC",6.0,SUV,4,5,129900
6843,Land,2017,Rover,2017 Land Rover Discovery Sport TD4 150 SE 5 Seat,USED,Automatic,2.0,AWD,Diesel,5.3,182003,Grey / Black,"Maryville, NSW",4.0,SUV,4,5,24980
6845,Land,2017,Rover,2017 Land Rover Range Rover Sport 3.0 TDV6 SE,USED,Automatic,3.0,AWD,Diesel,7.3,128480,White / Silver,"Haberfield, NSW",6.0,SUV,4,5,54990
6846,Land,2017,Rover,2017 Land Rover Range Rover Evoque TD4 150 SE,USED,Automatic,2.0,AWD,Diesel,5.1,163252,White / Cloth,"Phillip, ACT",4.0,SUV,5,5,32990
6847,Land,2010,Rover,2010 Land Rover Range Rover Sport 3.6 TDV8,USED,Automatic,3.6,4WD,Diesel,11.1,119109,Black / Grey,"Haberfield, NSW",8.0,SUV,4,5,31990
6848,Land,2017,Rover,2017 Land Rover Discovery TD6 HSE,USED,Automatic,3.0,4WD,Diesel,7.2,89928,Grey / White,"Sylvania, NSW",6.0,SUV,4,5,79988
6849,Land,2017,Rover,2017 Land Rover Discovery SD4 SE,USED,Automatic,2.0,4WD,Diesel,6.4,88657,Black / Grey Leather,"Goulburn, NSW",4.0,SUV,4,5,57990
6853,Land,2015,Rover,2015 Land Rover Discovery Sport SD4 HSE,USED,Automatic,2.2,AWD,Diesel,6.1,121574,Grey / Black,"Oakleigh, VIC",4.0,SUV,4,5,29888
6855,Land,2023,Rover,2023 Land Rover Defender 110 P400 S (294KW),DEMO,Automatic,3.0,AWD,Premium,9.9,12,Grey / Black Cloth,"Hobart, TAS",6.0,SUV,5,5,138358
6857,Land,2018,Rover,2018 Land Rover Range Rover Sport SDV6 SE (183KW),USED,Automatic,3.0,AWD,Diesel,7.8,145196,White / Beige,"Caringbah, NSW",6.0,SUV,4,5,81990
6862,Land,2015,Rover,2015 Land Rover Discovery 4 3.0 SDV6 HSE,USED,Automatic,3.0,4WD,Diesel,8.8,139968,Black / Black,"Castle Hill, NSW",6.0,SUV,4,7,54990
6865,Land,2016,Rover,2016 Land Rover Range Rover Sport 3.0 TDV6 SE,USED,Automatic,3.0,AWD,Diesel,7.3,114282,Grey / Charcoal Leather,"Welshpool, WA",6.0,SUV,4,5,62990
6867,Land,2016,Rover,2016 Land Rover Discovery Sport TD4 HSE,USED,Automatic,2.2,AWD,Diesel,6.0,131621,Grey / Black,"Totness, SA",4.0,SUV,4,5,31444
6871,Land,2019,Rover,2019 Land Rover Range Rover Evoque D180 R-Dynamic SE (132KW),USED,Automatic,2.0,AWD,Diesel,5.8,25433,White / Black,"Chatswood, NSW",4.0,SUV,4,5,75880
6873,Land,2020,Rover,2020 Land Rover Range Rover Sport DI6 HSE Mhev (221KW),USED,Automatic,3.0,AWD,Hybrid,8.0,42012,White / Ebony Seats/Ebony Interior/Ebony Headlining,"Wollongong, NSW",6.0,SUV,5,5,138000
6875,Land,2015,Rover,2015 Land Rover Discovery Sport SD4 HSE,USED,Automatic,2.2,AWD,Diesel,6.1,77408,White / Black,"Artarmon, NSW",4.0,SUV,4,5,36990
6883,Land,2016,Rover,2016 Land Rover Range Rover Evoque TD4 150 Pure,USED,Automatic,2.0,AWD,Diesel,5.1,41250,Red / Black,"Myaree, WA",4.0,SUV,5,5,40777
6884,Land,2016,Rover,2016 Land Rover Discovery Sport TD4 SE,USED,Automatic,2.2,AWD,Diesel,6.0,85727,White / Black,"Alphington, VIC",4.0,SUV,4,5,31990
6885,Land,2018,Rover,2018 Land Rover Range Rover Evoque TD4 (132KW) HSE Dynamic,USED,Automatic,2.0,AWD,Diesel,5.1,67226,Grey / Black,"Albion, QLD",4.0,SUV,5,5,53888
6886,Land,2018,Rover,2018 Land Rover Range Rover Velar D300 R-Dynamic SE,USED,Automatic,3.0,AWD,Diesel,6.8,37444,Grey / Ebony,"Phillip, ACT",6.0,SUV,4,5,96490
6892,Land,2017,Rover,2017 Land Rover Range Rover Velar D180,USED,Automatic,2.0,AWD,Diesel,5.4,76861,White / Black,"Hoppers Crossing, VIC",4.0,SUV,4,5,71990
6893,Land,2019,Rover,2019 Land Rover Range Rover Velar P550 SV A/B Dynamic (405KW),USED,Automatic,5.0,AWD,Premium,11.7,57967,White / Black,"Concord, NSW",8.0,SUV,4,5,147888
6894,Land,2017,Rover,2017 Land Rover Discovery TD4 SE,USED,Automatic,2.0,4WD,Diesel,6.2,76381,White / Black,"Blacktown, NSW",4.0,SUV,4,5,51997
6895,Land,2013,Rover,2013 Land Rover Discovery 4 3.0 TDV6,USED,Automatic,3.0,4WD,Diesel,8.8,159558,White / Black,"Glebe, NSW",6.0,SUV,4,5,38950
6896,Land,2018,Rover,2018 Land Rover Range Rover Sport SDV8 HSE Dynamic (250KW),USED,Automatic,4.4,AWD,Diesel,9.4,54982,Grey / Black,"Artarmon, NSW",8.0,SUV,4,5,134888
6899,Land,2017,Rover,2017 Land Rover Range Rover Vogue SE SDV8,USED,Automatic,4.4,AWD,Diesel,8.7,56727,Black / Black,"Carlton, NSW",8.0,SUV,4,5,118888
6904,Land,2017,Rover,2017 Land Rover Range Rover Sport SDV6 HSE Dynamic,USED,Automatic,3.0,AWD,Diesel,7.0,74053,White / Black,"Port Melbourne, VIC",6.0,SUV,4,5,89990
6906,Land,2017,Rover,2017 Land Rover Range Rover Sport SDV6 HSE Dynamic,USED,Automatic,3.0,AWD,Diesel,7.0,61204,White / White,"Osborne Park, WA",6.0,SUV,4,5,98888
6911,Land,2017,Rover,2017 Land Rover Discovery Sport TD4 150 SE 7 Seat,USED,Automatic,2.0,AWD,Diesel,6.0,49987,White / Black,"Haberfield, NSW",4.0,SUV,4,7,36945
6912,Land,2018,Rover,2018 Land Rover Discovery TD6 SE,USED,Automatic,3.0,4WD,Diesel,7.2,147632,Grey / Black,"Artarmon, NSW",6.0,SUV,4,5,52800
6921,Land,2018,Rover,2018 Land Rover Range Rover Sport V8 SC HSE Dynamic,USED,Automatic,5.0,AWD,Premium,12.8,61635,White / Black,"Carlton, NSW",8.0,SUV,4,5,144888
6922,Land,2016,Rover,2016 Land Rover Discovery Sport TD4 180 HSE 5 Seat,USED,Automatic,2.0,AWD,Diesel,5.3,78223,Black / Tan Leather,"Elderslie, NSW",4.0,SUV,4,5,29999
6925,Land,2023,Rover,2023 Land Rover Range Rover Autobiograph D350 SWB (258KW),USED,Automatic,3.0,AWD,Diesel,7.2,1210,Black / Black,"Auburn, NSW",6.0,SUV,4,5,324990
6927,Land,2014,Rover,2014 Land Rover Range Rover Sport 3.0 SDV6 HSE,USED,Automatic,3.0,AWD,Diesel,7.5,92350,Black / Black,"Artarmon, NSW",6.0,SUV,4,5,55800
6930,Land,2022,Rover,2022 Land Rover Range Rover P530 First Edition SWB (390KW),USED,Automatic,4.4,AWD,Premium,11.8,12004,Grey / Black,"Artarmon, NSW",8.0,SUV,4,5,314990
6933,Land,2015,Rover,2015 Land Rover Discovery Sport SD4 HSE,USED,Automatic,2.2,AWD,Diesel,6.1,107400,Grey / Black,"Kedron, QLD",4.0,SUV,4,5,31990
6935,Land,2017,Rover,2017 Land Rover Discovery Sport TD4 180 HSE 5 Seat,USED,Automatic,2.0,AWD,Diesel,5.3,64125,White / Black Leather,"Oakleigh, VIC",4.0,SUV,4,5,41990
6936,Land,2017,Rover,2017 Land Rover Discovery Sport TD4 150 SE 5 Seat,USED,Automatic,2.0,AWD,Diesel,5.3,167968,Grey / Black,"Cessnock, NSW",4.0,SUV,4,5,28990
6937,Land,2005,Rover,2005 Land Rover Range Rover Vogue TD6,USED,Automatic,2.9,4WD,Diesel,11.3,176110,Black / Beige,"Ringwood, VIC",6.0,SUV,4,5,25888
6938,Land,2017,Rover,2017 Land Rover Discovery TD6 HSE,USED,Automatic,3.0,4WD,Diesel,7.2,92365,Orange / Black,"Wollongong, NSW",6.0,SUV,4,5,86990
6940,Land,2017,Rover,2017 Land Rover Range Rover Velar P380 R-Dynamic SE,USED,Automatic,3.0,AWD,Premium,9.4,58800,Grey / Beige,"Nunawading, VIC",6.0,SUV,4,5,91990
6941,Land,2019,Rover,2019 Land Rover Range Rover Evoque D150 S (110KW),USED,Automatic,2.0,AWD,Diesel,5.7,33041,Silver / Ebony Grained Leather,"Phillip, ACT",4.0,SUV,4,5,58888
6943,Land,2022,Rover,2022 Land Rover Defender 110 P400 SE (294KW),USED,Automatic,3.0,AWD,Premium,9.9,17261,Black / Leather,"Phillip, ACT",6.0,SUV,5,5,130569
6944,Land,2018,Rover,2018 Land Rover Discovery TD6 HSE,USED,Automatic,3.0,4WD,Diesel,7.2,73576,Black / Black,"SOUTH MORANG, VIC",6.0,SUV,4,5,76800
6946,Land,2016,Rover,2016 Land Rover Discovery Sport TD4 HSE,USED,Automatic,2.2,AWD,Diesel,6.0,138618,Grey / Black,"Brookvale, NSW",4.0,SUV,4,5,30980
6947,Land,2019,Rover,2019 Land Rover Discovery Sport TD4 (132KW) HSE AWD,USED,Automatic,2.0,AWD,Diesel,6.6,74472,White / Black,"South Bunbury, WA",4.0,SUV,4,5,49900
6952,Land,2017,Rover,2017 Land Rover Range Rover Velar D300 R-Dynamic SE,USED,Automatic,3.0,AWD,Diesel,6.4,76102,Black / Ebony,"Concord, NSW",6.0,SUV,4,5,82888
6953,Land,2017,Rover,2017 Land Rover Discovery Sport TD4 (132KW) SE 5 Seat,USED,Automatic,2.0,AWD,Diesel,5.3,59207,White / Leather,"Liverpool, NSW",4.0,SUV,4,5,41990
6954,Land,2019,Rover,2019 Land Rover Range Rover Evoque P200 R-Dynamic S (147KW),USED,Automatic,2.0,AWD,Premium,8.1,53519,Black / Black,"Caringbah, NSW",4.0,SUV,4,5,64990
6955,Land,2014,Rover,2014 Land Rover Range Rover Sport 3.0 SDV6 Autobiography,USED,Automatic,3.0,AWD,Diesel,7.5,131686,Blue / Black Leather,"Richmond, NSW",6.0,SUV,4,5,64990
6958,Land,2019,Rover,2019 Land Rover Range Rover Sport SDV6 HSE Dynamic (225KW),USED,Automatic,3.0,AWD,Diesel,7.8,59881,Silver / Black,"Artarmon, NSW",6.0,SUV,4,5,118888
6959,Land,2019,Rover,2019 Land Rover Range Rover Evoque P300 D-Dynamic HSE (221KW),USED,Automatic,2.0,AWD,Premium,8.2,43001,White / Black,"Artarmon, NSW",4.0,SUV,4,5,76888
6961,Land,2016,Rover,2016 Land Rover Discovery Sport TD4 HSE,USED,Automatic,2.2,AWD,Diesel,6.0,90877,Blue / Biege,"Granville, NSW",4.0,SUV,4,5,34900
6963,Land,2017,Rover,2017 Land Rover Discovery Sport TD4 150 SE 5 Seat,USED,Automatic,2.0,AWD,Diesel,5.3,64683,Red / Black,"Albion, QLD",4.0,SUV,4,5,38888
6966,Land,2018,Rover,2018 Land Rover Range Rover Evoque TD4 (132KW) SE Dynamic,USED,Automatic,2.0,AWD,Diesel,5.1,34980,Blue / Black,"Smeaton Grange, NSW",4.0,SUV,5,5,53888
6967,Land,2018,Rover,2018 Land Rover Range Rover Vogue SDV6 (202KW),USED,Automatic,3.0,AWD,Diesel,7.9,85523,White / Beige,"Wollongong, NSW",6.0,SUV,4,5,136990
6968,Land,2017,Rover,2017 Land Rover Range Rover Velar D240 R-Dynamic S,USED,Automatic,2.0,AWD,Diesel,5.4,130279,Grey / Black,"Totness, SA",4.0,SUV,4,5,62490
6971,Land,2017,Rover,2017 Land Rover Range Rover Velar P380 R-Dynamic HSE,USED,Automatic,3.0,AWD,Premium,9.4,91413,Black / Santorini Black,"Berwick, VIC",6.0,SUV,4,5,85880
6972,Land,2018,Rover,2018 Land Rover Discovery Sport TD4 (110KW) SE 5 Seat,USED,Automatic,2.0,AWD,Diesel,5.3,63725,White / Black,"Dudley Park, WA",4.0,SUV,4,5,41900
6974,Land,2019,Rover,2019 Land Rover Range Rover Velar D180 R-Dynamic S (132KW),USED,Automatic,2.0,AWD,Diesel,6.2,57000,Black / Black,"Southport, QLD",4.0,SUV,4,5,81987
6975,Land,2018,Rover,2018 Land Rover Discovery SD4 SE (177KW),USED,Automatic,2.0,4WD,Diesel,7.5,74458,Grey / Black,"Brookvale, NSW",4.0,SUV,4,5,64980
6976,Land,2017,Rover,2017 Land Rover Discovery TD6 HSE Luxury,USED,Automatic,3.0,4WD,Diesel,7.2,77980,White / Black,"Bentleigh, VIC",6.0,SUV,4,5,82990
6980,Land,2016,Rover,2016 Land Rover Range Rover Sport 3.0 SDV6 HSE,USED,Automatic,3.0,AWD,Diesel,7.5,99859,White / Black,"Carlton, NSW",6.0,SUV,4,5,63888
6982,Land,2017,Rover,2017 Land Rover Range Rover Velar D300 SE,USED,Automatic,3.0,AWD,Diesel,6.4,77252,Black / Leather,"Garbutt, QLD",6.0,SUV,4,5,69990
